rowId,modelId,category,brand,modelFamily,identityTier,verifiedProductCodes,symptomId,supported,capability,repairPackId,troubleshootingEvidence,supportMissingReason,purchaseReady,exactPart,purchaseMissingReason
"lg-dle7000w__will-not-start","lg-dle7000w","dryer","LG","DLE7000W","exact-code","[""DLE7000W.ABWETUS""]","will-not-start","true","guided-checks","lg-dle7000w::will-not-start","[{""id"":""lg-dryer-start"",""kind"":""manufacturer-troubleshooting"",""title"":""LG dryer power and start checks"",""publisher"":""LG"",""url"":""https://www.lg.com/us/support/help-library/power-issues-laundry-dryer--20150394890820"",""appliesTo"":""LG electric dryers; visible power, control-lock, door, and cycle observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"lg-dle7000w__not-heating","lg-dle7000w","dryer","LG","DLE7000W","exact-code","[""DLE7000W.ABWETUS""]","not-heating","true","guided-checks","lg-dle7000w::not-heating","[{""id"":""lg-dryer-heat"",""kind"":""manufacturer-troubleshooting"",""title"":""LG dryer not-heating checks"",""publisher"":""LG"",""url"":""https://www.lg.com/us/support/help-library/not-heating-not-drying-or-long-time-drying-CT10000011-1432223739634"",""appliesTo"":""LG electric dryers; cycle, lint screen, and household vent observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"lg-dle7000w__drum-will-not-turn","lg-dle7000w","dryer","LG","DLE7000W","exact-code","[""DLE7000W.ABWETUS""]","drum-will-not-turn","true","guided-checks","lg-dle7000w::drum-will-not-turn","[{""id"":""lg-dryer-drum"",""kind"":""manufacturer-troubleshooting"",""title"":""LG dryer drum-not-turning checks"",""publisher"":""LG"",""url"":""https://www.lg.com/us/support/help-library/lg-dryer-dryer-drum-not-turning--20154713270264"",""appliesTo"":""All LG dryer models; load, door, and service-stop observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"ge-gtd38easwws__door-will-not-close","ge-gtd38easwws","dryer","GE","GTD38EASWWS","exact-code","[""GTD38EASW0WS""]","door-will-not-close","true","purchase-ready","ge-gtd38easwws::door-will-not-close","[{""id"":""exp-ge-dryer-start"",""kind"":""manufacturer-troubleshooting"",""title"":""GE dryer will-not-start guidance"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=17381"",""appliesTo"":""GE electric dryers"",""lastVerified"":""2026-08-27""}]","","true","{""name"":""Dryer strike"",""sku"":""WE01M10007"",""compatibleProductCodes"":[""GTD38EASW0WS""],""installBoundary"":""user-replaceable"",""compatibilityEvidence"":[{""id"":""ge-gtd38easwws-we01m10007-fit"",""kind"":""authorized-parts"",""title"":""Exact GTD38EASW0WS visible door-side strike listing"",""publisher"":""Encompass (GE-authorized parts distributor)"",""url"":""https://partstore.encompass.com/model/HOTGTD38EASW0WS"",""appliesTo"":""GTD38EASW0WS uses visible door-side strike WE01M10007. Authorized exact-model ledger lists GE Strike WE01M10007 at schematic location 3049 and in stock."",""lastVerified"":""2026-08-29""},{""id"":""demo-dryer-we01m10007-identity"",""kind"":""authorized-parts"",""title"":""GE Appliances Parts exact door-side strike WE01M10007"",""publisher"":""GE Appliances Parts"",""url"":""https://www.geapplianceparts.com/store/parts/ModelSectionParts/HTX24EASK0WS/2/0/0/0/FRONT_PANEL_%26_DOOR"",""appliesTo"":""Dryer door-side strike WE01M10007; exact appliance fit and observation gate are established separately"",""lastVerified"":""2026-08-29""}],""sellerOffer"":{""provider"":""shopify-global-catalog"",""protocol"":""UCP"",""query"":""WE01M10007 dryer door strike exact SKU"",""exactSku"":""WE01M10007"",""offerCountAtVerification"":10,""lastVerified"":""2026-08-29""}}",""
"ge-gtd38easwws__will-not-start","ge-gtd38easwws","dryer","GE","GTD38EASWWS","exact-code","[""GTD38EASW0WS""]","will-not-start","true","guided-checks","ge-gtd38easwws::will-not-start","[{""id"":""ge-dryer-start"",""kind"":""manufacturer-troubleshooting"",""title"":""GE dryer will-not-start checks"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=17381"",""appliesTo"":""GE electric dryers; visible plug, door, controls, and breaker observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"ge-gtd38easwws__not-heating","ge-gtd38easwws","dryer","GE","GTD38EASWWS","exact-code","[""GTD38EASW0WS""]","not-heating","true","guided-checks","ge-gtd38easwws::not-heating","[{""id"":""ge-dryer-heat"",""kind"":""manufacturer-troubleshooting"",""title"":""GE electric dryer runs-without-heat checks"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=16921"",""appliesTo"":""GE electric dryers; cycle, airflow, and household breaker observations only; no terminal access"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"ge-gtd38easwws__drum-will-not-turn","ge-gtd38easwws","dryer","GE","GTD38EASWWS","exact-code","[""GTD38EASW0WS""]","drum-will-not-turn","true","guided-checks","ge-gtd38easwws::drum-will-not-turn","[{""id"":""ge-dryer-drum"",""kind"":""manufacturer-troubleshooting"",""title"":""GE dryer drum-does-not-turn checks"",""publisher"":""GE Appliances"",""url"":""https://products.geappliances.com/appliance/gea-support-search-content?contentId=17096"",""appliesTo"":""GE dryers; load observation and professional stop; no internal access"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"whirlpool-wrs321sdhz08__slow-water-flow","whirlpool-wrs321sdhz08","refrigerator","Whirlpool","WRS321SDHZ08","exact-code","[""WRS321SDHZ08""]","slow-water-flow","true","purchase-ready","whirlpool-wrs321sdhz08::slow-water-flow","[{""id"":""exp-whirlpool-refrigerator-water"",""kind"":""manufacturer-troubleshooting"",""title"":""Whirlpool water-filter replacement guidance"",""publisher"":""Whirlpool"",""url"":""https://producthelp.whirlpool.com/Refrigeration/Water_Filter_Information/Product_Assistance/Does_the_Water_Filter_Need_to_be_Replaced%253F"",""appliesTo"":""Whirlpool refrigerators with a water filter"",""lastVerified"":""2026-08-27""}]","","true","{""name"":""EveryDrop Filter 1 refrigerator water filter"",""sku"":""EDR1RXD1"",""compatibleProductCodes"":[""WRS321SDHZ08""],""installBoundary"":""user-replaceable"",""compatibilityEvidence"":[{""id"":""whirlpool-wrs321sdhz08-edr1rxd1"",""kind"":""authorized-parts"",""title"":""Whirlpool WRS321SDHZ08 exact water-filter listing"",""publisher"":""Whirlpool Parts"",""url"":""https://www.whirlpoolparts.com/Shop-For-Parts/a4b5i183d2454542/Model-WRS321SDHZ08-Whirlpool-Refrigerator-Water-Filter-Parts"",""appliesTo"":""Whirlpool WRS321SDHZ08 uses EDR1RXD1"",""lastVerified"":""2026-08-29""},{""id"":""everydrop-edr1rxd1-identity-2026-08-29"",""kind"":""manufacturer-part"",""title"":""Whirlpool-family owner documentation naming EDR1RXD1"",""publisher"":""Whirlpool Corporation"",""url"":""https://www.amana.com/content/dam/global/documents/202406/owners-manual-w11484052-revE.pdf"",""appliesTo"":""EveryDrop Filter 1 manufacturer part EDR1RXD1; exact appliance fit is established separately"",""lastVerified"":""2026-08-29""}],""sellerOffer"":{""provider"":""shopify-global-catalog"",""protocol"":""UCP"",""query"":""Whirlpool EveryDrop EDR1RXD1 refrigerator water filter exact part"",""exactSku"":""EDR1RXD1"",""offerCountAtVerification"":5,""lastVerified"":""2026-08-29""}}",""
"whirlpool-wrs321sdhz08__door-will-not-close","whirlpool-wrs321sdhz08","refrigerator","Whirlpool","WRS321SDHZ08","exact-code","[""WRS321SDHZ08""]","door-will-not-close","true","guided-checks","whirlpool-wrs321sdhz08::door-will-not-close","[{""id"":""whirlpool-refrigerator-door"",""kind"":""manufacturer-troubleshooting"",""title"":""Whirlpool refrigerator doors not closing properly"",""publisher"":""Whirlpool"",""url"":""https://producthelp.whirlpool.com/Refrigeration/Full-Size_Refrigerators/Product_Info/Installation_Support/Doors_Not_Closing_Properly"",""appliesTo"":""Whirlpool full-size refrigerators; French-door mullion guidance only on French-door models"",""lastVerified"":""2026-08-28""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"whirlpool-wrs321sdhz08__not-cooling","whirlpool-wrs321sdhz08","refrigerator","Whirlpool","WRS321SDHZ08","exact-code","[""WRS321SDHZ08""]","not-cooling","true","guided-checks","whirlpool-wrs321sdhz08::not-cooling","[{""id"":""whirlpool-refrigerator-cooling"",""kind"":""manufacturer-troubleshooting"",""title"":""Whirlpool refrigerator not-cooling checks"",""publisher"":""Whirlpool"",""url"":""https://producthelp.whirlpool.com/Refrigeration/Full-Size_Refrigerators/All_Refrigerator/Operation/Temperature_Concerns/Not_Cooling"",""appliesTo"":""Whirlpool full-size refrigerators; settings, room conditions, airflow, door, and food-safety observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"whirlpool-wrs321sdhz08__is-leaking","whirlpool-wrs321sdhz08","refrigerator","Whirlpool","WRS321SDHZ08","exact-code","[""WRS321SDHZ08""]","is-leaking","true","guided-checks","whirlpool-wrs321sdhz08::is-leaking","[{""id"":""whirlpool-refrigerator-leak"",""kind"":""manufacturer-troubleshooting"",""title"":""Whirlpool refrigerator water-on-floor checks"",""publisher"":""Whirlpool"",""url"":""https://producthelp.whirlpool.com/Refrigeration/Full-Size_Refrigerators/Product_Info/Installation_Support/What_to_Do_if_There_is_Water_on_the_Floor"",""appliesTo"":""Whirlpool refrigerators with factory water/ice systems; visible filter, supply, and floor-water checks only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"whirlpool-wrs321sdhz08__ice-maker-not-making-ice","whirlpool-wrs321sdhz08","refrigerator","Whirlpool","WRS321SDHZ08","exact-code","[""WRS321SDHZ08""]","ice-maker-not-making-ice","true","guided-checks","whirlpool-wrs321sdhz08::ice-maker-not-making-ice","[{""id"":""whirlpool-refrigerator-ice"",""kind"":""manufacturer-troubleshooting"",""title"":""Whirlpool refrigerator water-supply checks"",""publisher"":""Whirlpool"",""url"":""https://producthelp.whirlpool.com/Refrigeration/Full-Size_Refrigerators/Product_Info/Installation_Support/How_to_Check_the_Water_Supply_Line"",""appliesTo"":""Whirlpool refrigerators with factory icemakers; visible household water, supply-line, and leak observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"samsung-rf27cg5100sraa__slow-water-flow","samsung-rf27cg5100sraa","refrigerator","Samsung","RF27CG5100SR/AA","exact-code","[""RF27CG5100SR/AA""]","slow-water-flow","true","purchase-ready","samsung-rf27cg5100sraa::slow-water-flow","[{""id"":""exp-samsung-french-refrigerator-water"",""kind"":""manufacturer-troubleshooting"",""title"":""Samsung refrigerator water-dispenser troubleshooting"",""publisher"":""Samsung"",""url"":""https://www.samsung.com/us/support/troubleshoot/TSG10003791/"",""appliesTo"":""Samsung French-door refrigerators with a water dispenser"",""lastVerified"":""2026-08-27""}]","","true","{""name"":""HAF-QIN refrigerator water filter"",""sku"":""DA97-17376B"",""compatibleProductCodes"":[""RF27CG5100SR/AA""],""installBoundary"":""user-replaceable"",""compatibilityEvidence"":[{""id"":""samsung-rf27cg5100sr-haf-qin"",""kind"":""manufacturer-part"",""title"":""Samsung RF27CG5100SR specifications naming HAF-QIN"",""publisher"":""Samsung"",""url"":""https://image-us.samsung.com/SamsungUS/home/pdf/08062024/2023_RF27CG5100_CD_V6.pdf"",""appliesTo"":""Samsung RF27CG5100SR/AA"",""lastVerified"":""2026-08-29""},{""id"":""samsung-da97-17376b-identity-2026-08-29"",""kind"":""manufacturer-part"",""title"":""Samsung HAF-QIN genuine refrigerator water filter"",""publisher"":""Samsung"",""url"":""https://www.samsung.com/us/home-appliance-accessories/haf-qin-refrigerator-water-filter-sku-haf-qin-exp/"",""appliesTo"":""Samsung HAF-QIN/EXP manufacturer part DA97-17376B; exact refrigerator fit is established separately"",""lastVerified"":""2026-08-29""}],""sellerOffer"":{""provider"":""shopify-global-catalog"",""protocol"":""UCP"",""query"":""Samsung HAF-QIN DA97-17376B refrigerator water filter exact part"",""exactSku"":""DA97-17376B"",""offerCountAtVerification"":5,""lastVerified"":""2026-08-29""}}",""
"samsung-rf27cg5100sraa__door-will-not-close","samsung-rf27cg5100sraa","refrigerator","Samsung","RF27CG5100SR/AA","exact-code","[""RF27CG5100SR/AA""]","door-will-not-close","true","guided-checks","samsung-rf27cg5100sraa::door-will-not-close","[{""id"":""samsung-refrigerator-door"",""kind"":""manufacturer-troubleshooting"",""title"":""Samsung refrigerator or freezer doors will not close"",""publisher"":""Samsung"",""url"":""https://www.samsung.com/us/support/troubleshoot/TSG10007112/"",""appliesTo"":""Samsung refrigerators; drawer, showcase, flap, and alignment branches are topology-specific"",""lastVerified"":""2026-08-28""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
"samsung-rf27cg5100sraa__not-cooling","samsung-rf27cg5100sraa","refrigerator","Samsung","RF27CG5100SR/AA","exact-code","[""RF27CG5100SR/AA""]","not-cooling","true","guided-checks","samsung-rf27cg5100sraa::not-cooling","[{""id"":""samsung-refrigerator-cooling"",""kind"":""manufacturer-troubleshooting"",""title"":""Samsung refrigerator cooling checks"",""publisher"":""Samsung"",""url"":""https://www.samsung.com/us/support/troubleshoot/TSG10003479/"",""appliesTo"":""Samsung full-size refrigerators; error, settings, cooling mode, door seal, and food-safety observations only"",""lastVerified"":""2026-08-29""}]","","false","","Purchase promotion is limited to the category's separately reviewed default component route."
